"subject" "Activity_Label" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "V80" "NA.1" "NA.2" "NA.3" "NA.4" "NA.5" "NA.6" "NA.7" "NA.8" "NA.9" "NA.10" "NA.11" "NA.12" "NA.13" "NA.14" "NA.15" "NA.16" "NA.17"
26 "SITTING" -0.0952208366666667 -0.0895968029375 0.13785521915493 -0.0553065155043548 -0.0811961996710145 -0.532159360365079 -0.0224642741714286 0.0751047430333333 0.0880957646857143 0.00740944620588235 0.0647713303131579 0.001033681 -0.669983618235294 -0.74641282509434 -0.893029002777778 -0.89686908 -0.83805237762963 -0.76192395855102 -0.749930066470588 -0.711264657959184 -0.694796797826087 -0.546862528368421 0.01218393403125 0.323263283612903 0.0711822244722222 -0.0183876527948718 -0.0569961541025641 -0.0143222755305263 -0.0530466256976744 -0.114682336928009 -0.0076035401125 0.0116912496666667 -0.0741141399341463 -0.0902970149428571 -0.758242681 -0.677543470204082 -0.798387916595745 -0.667690554117647 0.0282894682413793 0.166368746787879 -0.0753900930488889 -0.108710706251026 -0.235999307936667 -0.319494820552174 -0.385151809866667 -0.46885684693125 -0.491793353658537 -0.36347405597619 -0.283841823495556 -0.525473663086957 -0.557766670571429 -0.572935590695652 -0.5433709075 -0.570485802125 -0.646483895847917 -0.406400969429333 -0.39877288324122 -0.281350334334783 -0.921112521481481 -0.926938636851852 -0.940740024444444 -0.943383264814815 -0.938826530740741 -0.947731956481481 -0.673156108461539 -0.6390939798 -0.583471948586957 -0.910443276111111 -0.925724789444444 -0.934429906851852 -0.892642661111111 -0.891691119814815 -0.770571269259259 -0.784893430740741 -0.765526229444444 -0.48586017613913 -0.338986000738095 -0.291837488156522 -0.614967030392157 -0.877065152773585 -0.912435055648148 -0.921136481481482 -0.925697066481481 -0.915128347407407 -0.932047514259259 -0.815653094941647 -0.73838795944 -0.692632913 -0.66500256472549 -0.697997965326087 -0.63755878755102 -0.568199275790698 -0.625891603186047 -0.492567110675 -0.525849492088889 -0.476535121304348 -0.485483681325581
26 "STANDING" 0.0391975232727273 0.12060235189 0.218240233514706 -0.0222369012985507 -0.105482639138462 -0.7659990173125 0.201639311829268 -0.0722914564210526 0.0553218519733333 0.173828138306061 0.004207462992 -0.122912291527778 -0.789307515844828 -0.756669659637931 -0.798185789827586 -0.830573927068965 -0.729698265689655 -0.615877782230769 -0.907336972181818 -0.810983063877551 -0.572992304186047 -0.343826626046512 0.0705446230769231 0.690646057142857 0.0569213510121212 0.078431548395 0.000918330815789473 -0.00914695379782609 -0.0212271030659091 -0.00217996656538461 0.0120454348683333 -0.0648915673595238 -0.193896762488372 -0.123605348163158 -0.910513917192982 -0.863719357647059 -0.89319222368421 -0.885251217241379 0.125365753285714 0.0845888219941176 0.125185964559459 -0.0714993468947368 -0.127500072031818 -0.266307809951219 -0.394596239595745 -0.510952902956863 -0.547448689838775 -0.498369730254167 -0.33927208955 -0.501789652298 -0.594677633113208 -0.761981858058824 -0.733301710923077 -0.804046021946429 -0.854237277505455 -0.671002071 -0.499456417846154 -0.403797644416667 -0.968235616551724 -0.970824652758621 -0.97792154 -0.980397674310345 -0.986888845172414 -0.984679795 -0.726092371327273 -0.624039322346154 -0.625212063844 -0.964728775344828 -0.948760920344828 -0.981675616724138 -0.975596974310345 -0.95652778862069 -0.872308055689655 -0.845704303157895 -0.8396892125 -0.574208761335417 -0.365281595961596 -0.31315045951875 -0.62690324416 -0.943653724051724 -0.952818022758621 -0.972812910172414 -0.977261462241379 -0.98098085862069 -0.98244783 -0.830068885192308 -0.721456915622641 -0.73712160037037 -0.70149495490566 -0.699271543403846 -0.707765229796296 -0.633694772640816 -0.58196078168 -0.610491791646667 -0.476277605156522 -0.485575876053061 -0.504115510804348
26 "WALKING" -0.214406207777778 -0.3622804935 0.0458020757735849 -0.132282683499574 -0.141169672896226 -0.204347319022727 -0.00985581958064516 -0.139965238575 -0.0929071373414286 0.0358409515517241 -0.10604431076 -0.0584616886190476 -0.412561928695652 -0.513187136666667 -0.661538866206897 -0.913732709807143 -0.758614672689655 -0.872105926785714 -0.29276455252 -0.319854113172727 -0.2710370859 -0.333133055491304 -0.326945164416667 -0.300365312904762 -0.0518042388380952 -0.0353140075947368 0.0302965508421053 0.000904612944444442 0.0777698842352941 0.0520645672947368 -0.0363936106666667 -0.0581818591176471 -0.035751374882353 -0.0359502919367143 -0.440676015428571 -0.309592935730769 -0.478439194333333 -0.40607673208 -0.186453014495294 0.133718365444444 0.142330819842105 0.064723367685 -0.0536532715826087 -0.0476092562 0.0863204108888889 -0.00498756230434782 -0.00578687244444445 -0.185935608714286 -0.156380190708333 -0.351650341590909 -0.187005276720833 -0.263414928027273 -0.269594744863636 -0.250500113769231 -0.38258400385 -0.354595737 -0.245153115125 -0.34119796515 -0.597114894928571 -0.671778030714286 -0.711115288827586 -0.764635232758621 -0.713314203103448 -0.779868006071429 -0.568450812175862 -0.62526289837931 -0.585593461851852 -0.679316795115385 -0.573929608425926 -0.714302068241379 -0.757906144678571 -0.761198526206897 -0.711769266551724 -0.608231236965517 -0.654750024285714 -0.620945980172414 -0.557651712961538 -0.577203286153846 -0.353629800488462 -0.424934302423077 -0.520584554257692 -0.5549419546875 -0.530907545166667 -0.442484264925926 -0.52752398748 -0.816569455862069 -0.76018228 -0.692456103448276 -0.711472701655172 -0.71943782 -0.79315064 -0.36322397968 -0.395825331111111 -0.42194829736 -0.46028685944 -0.421705217557692 -0.536443583571429
26 "WALKING_DOWNSTAIRS" -0.421306506454545 -0.38873946152381 -0.00592538634090909 -0.1346408183625 -0.245152672648889 -0.309642047689655 -0.1151677238 -0.079403204573913 -0.0441746915076923 -0.0336859981818182 -0.0950729837407407 -0.0898451067916667 -0.218246208666667 -0.3004101265 -0.664647910896552 -0.733660609565217 -0.466070208851852 -0.666306643862069 -0.0844726784222222 -0.174289778587826 -0.314951995238095 -0.201642442380952 -0.260318032772727 -0.163100817777778 0.006754539 0.01787122325 0.0717669620714286 0.0571610728421053 -0.0269646283538462 0.0862661905789474 -0.1948557681 -0.15638582127 -0.102529454157895 -0.0519526 -0.363196352318182 -0.34198359495 -0.331104847913043 -0.493072271428571 -0.146619962157895 -0.195531695733333 0.0675217691666667 0.141926489485714 0.0610311777157895 0.06262701975 0.1260624380625 0.0208335176470588 -0.085543100125 -0.108033808470588 -0.06118065783 -0.234619529130435 -0.35022600985 -0.238170855210526 -0.217944307619048 -0.315722618147368 -0.13094092674375 -0.300951359526316 -0.2574797491 -0.285639749045455 -0.569764599090909 -0.589231082727273 -0.520994356 -0.681673700909091 -0.51992685 -0.559582030062174 -0.537285979291667 -0.62773758125 -0.594466632913043 -0.428395736086957 -0.578748766047619 -0.5517059524 -0.767575046086956 -0.663701556521739 -0.710750865238095 -0.49158748475 -0.571226744782609 -0.48819664132 -0.628979927142857 -0.378657204528 -0.450444145 -0.372006893370833 -0.412954131227273 -0.386395287272727 -0.449555675521739 -0.463587057481818 -0.534003072666667 -0.695657945909091 -0.659549438 -0.634715506029167 -0.67513839816 -0.802645715304348 -0.698824913625 -0.436541816315789 -0.3815347932 -0.579417133809524 -0.340041485142857 -0.390295612125 -0.519655037272727
26 "WALKING_UPSTAIRS" -0.606442244333333 -0.130015944727273 0.168106680843137 -0.0583208743295455 -0.137483066621154 -0.701862635521739 -0.0310479213636364 -0.06543391055 -0.1625430054125 0.0157558314444444 -0.0489170745348837 -0.143616911963333 -0.688020146697674 -0.697314529243902 -0.7426218723 -0.56627060827907 -0.723077840952381 -0.602624143147059 -0.756649982 -0.414149199358974 -0.470509456365217 0.226664995806452 0.137941072272727 0.596052375 0.0840457608148148 0.049585350525 -0.03306839708125 -0.06921071409 0.0115202049178788 -0.136119749576154 -0.005255841184375 -0.114793150286667 -0.10199617234375 -0.0806675257777778 -0.686617048241379 -0.312325922857143 -0.698506129977778 -0.550297994051282 0.00653234025 0.038555809204 -0.127328956580645 -0.327873336825 -0.22995136653125 -0.371177132625 -0.4507468232 -0.436679664088235 -0.399284113222581 -0.299783101198235 -0.377088013851852 -0.581831892484848 -0.592783409636364 -0.579933451025641 -0.786311431878788 -0.652474162435897 -0.791597088285714 -0.369781888870968 -0.267177480366667 -0.286653136240625 -0.936619416571429 -0.77759415845 -0.868142886128205 -0.857952080552632 -0.825882964871795 -0.843090406657895 -0.535822118777778 -0.4440432105 -0.402381124228571 -0.882623291375 -0.893466928947368 -0.825208048947368 -0.814678697368421 -0.768141280769231 -0.78760575474359 -0.652526365435897 -0.678398940575 -0.355240018988235 -0.478672093189189 -0.565134955526316 -0.789023736025 -0.868818723275 -0.876931041025641 -0.8672803509 -0.831115785175 -0.874568779243243 -0.7927467657 -0.585745507731707 -0.819882147714286 -0.720760269342105 -0.7142004469 -0.813824915714286 -0.715967919461538 -0.52677057037931 -0.327871530041379 -0.410912810841935 -0.345311976727273 -0.429512660769231 -0.18091907405
27 "LAYING" -0.20939294705 -0.299582748315789 0.158035933060606 -0.0734304797874833 -0.144855177198485 -0.546919549145161 0.0102148183081633 -0.0467061774266667 -0.023083238912766 -0.0549719287121951 -0.0505378634947368 -0.133245332534146 -0.35395067922449 -0.451229811730769 -0.653881208963636 -0.769819898679245 -0.643566112375 -0.474270193288462 -0.634445855673469 -0.599845445996 -0.528992003704545 -0.368469688125 -0.0982846906410257 0.230039010147059 0.00883181954545455 0.102304875897436 0.0068021509225 0.00602995791891892 -0.0888302805627907 -0.150072646970588 -0.04327257892 -0.0716233770555556 0.0574178336454545 -0.0233416039891892 -0.436366778826087 -0.5375973532 -0.527373868326531 -0.602031973844444 -0.0943362800787879 -0.00735157159166666 -0.149683281216667 -0.223973562245714 -0.184670674805556 -0.263319419671429 -0.413501675913889 -0.3586570410675 -0.375129871138462 -0.3868272360875 -0.339239578625 -0.466368840826087 -0.5619636454 -0.534236042622222 -0.637676501022727 -0.644597722893617 -0.707233548953488 -0.419654076840909 -0.281105572722222 -0.1801832924925 -0.767743498913043 -0.749893688306122 -0.81254654625 -0.80153832126 -0.80720835168 -0.82192469875 -0.576921965998 -0.590541510844444 -0.517403733420455 -0.78131768004 -0.80342905542 -0.813650648571429 -0.8180068862 -0.80442747086 -0.769041290576923 -0.713377435294118 -0.707297147755102 -0.509243185717391 -0.534220717307143 -0.456830273 -0.657289029455319 -0.791116332854167 -0.78106202412766 -0.766589089166667 -0.79883492243 -0.751421782204082 -0.786481180714286 -0.639847707804348 -0.612839387495833 -0.653043361822222 -0.645677617404255 -0.6548707655 -0.60143459676087 -0.54504107597561 -0.478376104642857 -0.547536631464865 -0.366833543048718 -0.4060992312 -0.330154489275
27 "SITTING" -0.3558221054 -0.118132708294118 0.134819420238806 -0.120603907473232 -0.109376000823738 -0.480853907255172 0.0993915884324324 0.081882904675 0.0499465816486486 0.0839900463714286 0.0366157255042553 -0.085328638690625 -0.461887414444444 -0.592184934294118 -0.539165285754717 -0.593913265102041 -0.338476044145833 -0.370008739470588 -0.54688296475 -0.163125572525581 -0.0215917293142857 0.129871070347826 0.163132360642857 0.365585555335897 0.0868346487820513 -0.0118274378102564 0.116309337552632 0.0223850073953488 -0.00204914171470588 -0.0262872497173913 0.0714251904944444 0.0945812877441176 -0.0619497191436111 -0.000601460305555559 -0.529896102510811 -0.32608847305 -0.555551430860465 -0.492909454278571 0.0234117521034483 0.0366020096184211 -0.110816637234615 -0.0146201019257143 -0.237140745702857 -0.270477087363636 -0.335451378 -0.451535604416667 -0.2868513592 -0.218051253039394 -0.173185483663158 -0.491495979638889 -0.496161231675 -0.5520194933 -0.599493273065366 -0.53935684097561 -0.611502828615385 -0.227598046264706 -0.183609127973684 -0.333925475721212 -0.725826005428571 -0.684737544113636 -0.734078903209302 -0.706697673409091 -0.772670288 -0.678984527884091 -0.470959177162162 -0.340469967731707 -0.376670973205128 -0.729492092232558 -0.743917838931818 -0.732080013777778 -0.777272519581395 -0.716579112866667 -0.7128826768 -0.693624290244444 -0.7077534424 -0.429944755697674 -0.473075076834634 -0.465055197590909 -0.685385171292683 -0.582459468181818 -0.752073264594595 -0.567945315021739 -0.797101589333333 -0.607652224465116 -0.732707551236842 -0.692744609860465 -0.719966912813954 -0.618297023977778 -0.76106615755814 -0.6991518485 -0.771711805386364 -0.245304993169697 -0.229620751128571 -0.458933146254762 -0.443218081545455 -0.188471221242424 -0.205433379025
27 "STANDING" -0.648894970638889 -0.487662864923077 -0.159732808263158 -0.271836655401538 -0.305550118856 -0.33129597835 -0.0642790571574468 -0.0308520861489362 -0.0215265089183673 -0.140711699102041 -0.145473972882222 -0.0159793209306122 -0.149647568285714 -0.165796901354167 -0.241056449987273 -0.458807472576923 -0.405782388085106 -0.385012695341176 0.0207952459615385 0.036121193684375 -0.0187997005 -0.0640407444205882 -0.119019905872 0.0102110155172414 -0.0509325250709677 -0.0512091928181818 0.0913094762142857 -0.014253842725 0.0471485973333333 0.0387793713166667 0.0588165150769231 0.0462319488333333 -0.00104335348148148 -0.00347327942857143 -0.0392185996666667 -0.0300670339566667 -0.0145116442777778 -0.0323173725333333 0.0885504297142857 0.150660697428571 -2.96160794117644e-05 -0.165399119648 0.0125902494217391 0.0206901494375 -0.03853879524 -0.0109013455925926 0.0585760415071429 -0.0653575830645161 -0.0414590579384615 0.0194652755454545 0.0228621564413793 -0.149848091724138 -0.122680157833333 -0.1065319645 -0.027000018 -0.1121489711 -0.0656387504080645 -0.131660156592308 -0.459361751 -0.394950800058824 -0.318208014353125 -0.411380124625 -0.369934247686207 -0.245251955258065 -0.424486728028571 -0.410805096564103 -0.491190767891892 -0.495784295714286 -0.3629107719375 -0.428643990413793 -0.421702725888889 -0.348688119257143 -0.337578373387097 -0.255938923828571 -0.435845267935484 -0.368478586278378 -0.329166798702703 -0.416135703558824 -0.452695842586842 -0.365009200113889 -0.396224318815789 -0.53678111631579 -0.499538666842105 -0.498395905206667 -0.476935909828571 -0.4634938016875 -0.401024610111111 -0.55086816384375 -0.445852754787879 -0.47761088053125 -0.383783311419412 -0.470743300823529 -0.443069841513514 -0.504280398028571 -0.441101592081081 -0.471754048657143 -0.465183041675676
27 "WALKING" 0.00468684166666666 -0.544193594 0.229203624259259 -0.0330223194796296 -0.127345978069231 -0.852734075555556 0.0542152722727273 0.0380859321558824 0.0599340211153846 0.141902147 0.0588981471965789 -0.00124976775862069 -0.653630271693878 -0.910503701061224 -0.92229737244898 -0.835766076458333 -0.723163553414634 -0.470038522619048 -0.808737099333333 -0.754203988095238 -0.573569441351351 -0.274836428888889 -0.188339151764706 0.0623801813333333 0.0372502891212121 -0.0365202031588235 -0.033402189659375 -0.129642053228947 -0.253630406447368 -0.237696490309756 0.0396934257878788 -0.0117864836257143 -0.0788909639393939 -0.105070586494444 -0.795403348666667 -0.734962690697674 -0.847606942446808 -0.7510378 0.0731673630285714 0.0142093579310345 -0.238134972 -0.295853385649211 -0.355788426166667 -0.4085641811375 -0.469376612309756 -0.570614726690476 -0.638310640504762 -0.613099714615 -0.5009476802 -0.742129506755556 -0.735139614021739 -0.800222905408333 -0.815206115693878 -0.897358707893617 -0.899873537770833 -0.596914088014634 -0.456660955381579 -0.412493903657895 -0.9903934228 -0.9894515156 -0.989250109 -0.98738513 -0.9870327366 -0.985607997 -0.613587185106383 -0.569987440585366 -0.496278908738095 -0.9854700872 -0.9894768052 -0.9824197208 -0.9681333658 -0.9549417926 -0.910153042244898 -0.86718051244898 -0.782923908020408 -0.603149716955745 -0.651910034674419 -0.63462139875 -0.818091156304348 -0.9707832234 -0.99928377877551 -0.9714673958 -0.999426738367347 -0.976288739 -0.99959271122449 -0.864259303068182 -0.772458410212766 -0.807118592755556 -0.7942167069 -0.816983373489362 -0.840427795319149 -0.577257162439024 -0.588024872166667 -0.614123667878788 -0.425172777338462 -0.452980950466667 -0.336651132891667
27 "WALKING_DOWNSTAIRS" -0.126393683333333 -0.176406545428571 0.208045353076923 0.00135206267026316 -0.0772468088947368 -0.884878575973684 0.0801713716086957 -0.03651142592 0.056903850625 0.123577683700087 0.0123585106363636 0.0857685877619048 -0.830623592518182 -0.826742908947059 -0.908565654705882 -0.9267726 -0.736228112941177 -0.646037559125 -0.920411399333333 -0.715981324482759 -0.60510952 -0.3572248096 -0.00495724111111111 0.5919423405 0.105193937232 0.00190213321818182 0.0289602944782609 0.0294290735454545 -0.00653685526923077 -0.136110314652174 0.0229202254888889 0.03790346488 -0.198452363862069 -0.164260229173913 -0.658740481 -0.708199276428571 -0.669464664242424 -0.799763443823529 0.0856917850631579 0.131664987190476 -0.232400009340741 -0.376552534833333 -0.318373182269231 -0.430515033321429 -0.528616471285714 -0.523458600927586 -0.7352530691 -0.617604930931035 -0.63223208635 -0.703513126333333 -0.687011981071429 -0.655366237333333 -0.729538694483871 -0.8088274953125 -0.882255455483871 -0.620351923607407 -0.54167175962963 -0.562074754071429 -0.994216975 -0.994122542941177 -0.994317826764706 -0.993986942352941 -0.993273029411765 -0.992327902941176 -0.647769870741935 -0.596066347848485 -0.771842486857143 -0.994229927352941 -0.992949727352941 -0.985347158235294 -0.986250490294118 -0.982495335588235 -0.889743208235294 -0.867990245294118 -0.830155162352941 -0.676701150333333 -0.510700503551724 -0.584864555845172 -0.722708233766667 -0.999708629090909 -0.961800272352941 -0.999610133529412 -0.999243392647059 -0.999387254117647 -0.999473369117647 -0.812846633125 -0.871723248181818 -0.900628660606061 -0.908693094375 -0.841515154545455 -0.886842947586207 -0.685619210827586 -0.608705143068966 -0.58732419625 -0.459061532413793 -0.638083724545455 -0.397523681071429
27 "WALKING_UPSTAIRS" -0.358089756363636 -0.380173397333333 0.237027165714286 -0.0479880787560976 -0.158577044804545 -0.807353416114286 0.119943345262963 -0.001557039125 0.127773351714286 0.103685576851852 0.0589321021571429 0.0207195747931034 -0.720079526771795 -0.795818453351351 -0.844402184342105 -0.772542609794118 -0.515524414 -0.529099936923077 -0.71113187525 -0.561149007857143 -0.22827810548 0.193730971333333 0.315662944166667 0.167426755291667 0.133872373966667 0.0742597083388696 0.0824080627037037 -0.0495466121923077 0.0489151424454545 -0.0319168481851852 -0.0332623607653846 -0.011727875826087 0.0660302232380952 0.103479387214286 -0.777901447805556 -0.82934761 -0.838815328973684 -0.908635265647059 0.104846959153846 0.0570941908095238 -0.0603763966111111 -0.0195964398821429 -0.100125020105 -0.1096994095 -0.42670844952 -0.336129272310833 -0.678305874132353 -0.58423754530303 -0.575350060833333 -0.455032675254839 -0.378910922 -0.57491483828125 -0.643233133305556 -0.7951398785 -0.748658152611111 -0.6649881564375 -0.570509669 -0.44327774115625 -0.912060479486486 -0.939968636216216 -0.940966248108108 -0.936955963055556 -0.892860921842105 -0.951541334324324 -0.868337517555556 -0.751009126285714 -0.655640606942857 -0.935286845 -0.945038810263158 -0.902731201578947 -0.912077360702703 -0.907645143243243 -0.922455071578947 -0.893177892631579 -0.855443130236842 -0.6141272225 -0.470691428916667 -0.362784295451515 -0.762607962432432 -0.929517079210526 -0.966162965 -0.954763600526316 -0.957905705263158 -0.936100994394737 -0.955289344473684 -0.653481630628571 -0.76168175430303 -0.691818440833333 -0.786083443823529 -0.672416052647059 -0.695377943916667 -0.745355576705882 -0.718913932638889 -0.703346013242424 -0.607208024866667 -0.536158722794118 -0.566364917033333
28 "LAYING" -0.44537974884 -0.19140168875 0.125477838093333 -0.131199166846154 -0.169622289038551 -0.576209484646154 0.0547579363 0.1025984575625 -0.00531742572352941 0.0624240829230769 0.0713171138314286 -0.0236615458684211 -0.664088229767442 -0.706140019166667 -0.816711454530612 -0.901188549148936 -0.8215261275 -0.732518405652174 -0.668315647630435 -0.676974242926829 -0.5509858975 -0.60162264272973 -0.201369969444444 -0.0793461792222222 0.0593628030810811 -0.0656973453533333 0.105962124113333 0.0698407619705882 -0.0413752729257143 -0.0751332687586207 0.047175985974359 -0.0835132949826667 0.0573425855555556 -0.0289929279705882 -0.586846723178049 -0.479349648511111 -0.359358561813953 -0.528800042439024 0.0661700529354839 0.0904144399 -0.0460697525206896 -0.0410561463030303 -0.151428526546875 -0.139927196342857 -0.2164535721875 -0.234365289870968 -0.391644936560976 -0.430595658658537 -0.461204202372093 -0.581049860255814 -0.519738817431818 -0.558525293928571 -0.578032146404762 -0.516982053102273 -0.54028049975 -0.521729296204444 -0.551159408395745 -0.608332781659091 -0.858349167040816 -0.868959047291667 -0.834832666489796 -0.858015867755102 -0.867369093265306 -0.872166095918367 -0.658780490521739 -0.650544275379545 -0.58379082 -0.891399127142857 -0.880209222857143 -0.863883791632653 -0.879853063061224 -0.878394898163265 -0.802998421020408 -0.78682083755102 -0.774949159469388 -0.706179137673913 -0.571998322468085 -0.635405515535556 -0.550393438454545 -0.728733666915217 -0.837398235813953 -0.711261570555556 -0.772997399608696 -0.765500217732609 -0.809064041255319 -0.834189642040816 -0.89347636806383 -0.846857211702128 -0.848110126956522 -0.811686861571429 -0.81018998125 -0.484696163517949 -0.507252299265714 -0.331284147166667 -0.491800931913158 -0.435218833837838 -0.435631664776923
28 "SITTING" -0.30117918 -0.210600095555556 0.225576480104478 -0.030505490428125 -0.117187865886154 -0.884911595770313 0.15341360744186 -0.0302616160410256 0.0586440213314286 0.0735127856581395 0.00277226725365854 0.0306709400275 -0.895432768135593 -0.805426352459016 -0.786666477966102 -0.73599115547541 -0.7478571826 -0.375807585659091 -0.782282724423077 -0.573864736444444 -0.0974816401111111 0.461850591176471 0.620595744545455 0.58189001075 -0.00498965935833333 -0.00441217512765958 -0.14969021925 -0.0609655498826923 -0.230267512285111 -0.211621957222222 -0.00872352965 -0.0654340153065854 -0.24210648387234 -0.192059341366667 -0.478194331333333 -0.221519015227273 -0.73128080615 -0.667265409854545 0.0430021438953488 -0.000797405497499998 -0.460158857209615 -0.546536010188679 -0.637665932339286 -0.742277340096154 -0.660786153178571 -0.71765891609434 -0.5967934061 -0.546754401433962 -0.613768386927273 -0.76678469065 -0.887961199482759 -0.869086745866667 -0.886782705423729 -0.923381399224138 -0.889338271333333 -0.4340695874375 -0.327441630906 -0.47188492872 -0.975569893442623 -0.978283941147541 -0.976450550491803 -0.973344831803279 -0.98099723295082 -0.979444255737705 -0.555929149811321 -0.528266527826923 -0.52170595644566 -0.972487402295082 -0.981829299344262 -0.974735114262295 -0.932592452622951 -0.951103516557377 -0.770639680377049 -0.73491999320339 -0.7269401574 -0.623345861625926 -0.66667459478 -0.644012429 -0.849939442745455 -0.97057548704918 -0.991588035901639 -0.972669204098361 -0.98204314147541 -0.979782783590164 -0.984813164590164 -0.891631963396226 -0.785620832758621 -0.816463742145455 -0.746742310636364 -0.78356061679661 -0.826316519173077 -0.405872176597872 -0.614839225128205 -0.472511560634146 -0.519935279023077 -0.458877659857143 -0.393187301702703
28 "STANDING" -0.28506898 -0.2578072975 0.131249708727273 -0.0910267147016129 -0.0744839748549296 -0.718275724263889 0.144808191639535 -0.0297787828836735 -0.0577181355818182 0.0969858458181818 -0.0345714733111111 0.0601083509714286 -0.884946570350877 -0.770928797637288 -0.733516924545455 -0.57820795037037 -0.505253632108696 -0.343412466645833 -0.486622255992 -0.240697690957895 0.302776731225 0.404176874930303 0.408949643095238 0.0575454002631579 -0.042860506612766 -0.141134699914894 -0.0791919357 -0.113962166057447 -0.276757461395833 -0.379922284216327 -0.0254779307627907 -0.00835637728717949 -0.116266196857143 -0.115581098942308 -0.432682327510638 -0.276288408409091 -0.555954035528302 -0.519629826566 0.156150189095238 0.0735776106363636 -0.34074485975 -0.318402600502041 -0.471752034941176 -0.652535302456522 -0.542672008982692 -0.598735682518518 -0.349342934907407 -0.47932774112766 -0.434315344510204 -0.823100899315789 -0.776056094 -0.80837532237931 -0.821978241 -0.787433969152542 -0.866013418545455 -0.397208151976087 -0.2883742552 -0.319458988565217 -0.944469514590164 -0.928996396557377 -0.925249658852459 -0.936150579836066 -0.939737309672131 -0.945582799344262 -0.540492325855172 -0.632151062990196 -0.489021224014286 -0.95474730852459 -0.933302493442623 -0.916115800655738 -0.93164272557377 -0.937703005737705 -0.817524519661017 -0.754276128520339 -0.753368186617544 -0.601028098142857 -0.571583479357143 -0.606330219428571 -0.756598518892727 -0.933220490189655 -0.876745915216667 -0.892614893590164 -0.942911502666667 -0.936395746 -0.9525658085 -0.8613324717 -0.888712201166667 -0.886629876844828 -0.858319691266667 -0.83931961894918 -0.83854845090566 -0.530931379733333 -0.521323846347727 -0.481728091488372 -0.420226558382979 -0.444417139933333 -0.297237714343902
